date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2018-10-23,28921,29224,28488,28662,29723,0,-0.8955,0,0
2018-10-24,28574,29050,27882,28185,22090,0,-1.6642,0,0
2018-10-25,27362,28011,26669,26886,29679,0,-4.6088,0,0
2018-10-26,26886,27362,25976,26237,25366,0,-2.4139,0,0
2018-10-29,25673,26712,25500,25501,35653,0,-2.8052,0,0
2018-10-30,24548,25240,22599,23769,110756,0,-6.7919,0,0
2018-10-31,23638,23638,20304,20392,278607,0,-14.2076,0,0
2018-11-01,20326,20543,19049,19224,236864,0,-5.7277,0,0
2018-11-02,19374,20911,19331,20284,245264,0,5.5139,0,0
2018-11-05,20002,20023,19374,19527,99696,0,-3.732,0,0
2018-11-06,19591,20132,19093,19310,98933,0,-1.1113,0,0
2018-11-07,19568,20002,17079,17492,503044,0,-9.4148,0,0
2018-11-08,17967,18248,17490,17599,271194,0,0.6117,0,0
2018-11-09,17880,20521,17880,19029,598832,0,8.1255,0,0
2018-11-12,19179,19417,18941,18941,131934,0,-0.4625,0,0
2018-11-13,18616,19265,18529,19201,104448,0,1.3727,0,0
2018-11-14,19179,19417,18465,18769,104308,0,-2.2499,0,0
2018-11-15,18703,18941,18183,18595,89855,0,-0.9271,0,0
2018-11-16,18595,19158,18443,19158,89412,0,3.0277,0,0
2018-11-19,19331,19742,19114,19656,110085,0,2.5994,0,0
2018-11-20,19612,19763,18465,19613,75614,0,-0.2188,0,0
2018-11-21,19396,19742,19309,19743,75604,0,0.6628,0,0
2018-11-22,19763,20002,19331,19332,104853,0,-2.0818,0,0
2018-11-23,19763,19849,18382,19116,191426,0,-1.1173,0,0
2018-11-26,19245,21532,19029,20540,208518,0,7.4493,0,0
2018-11-27,20539,21661,20367,21662,116249,0,5.4625,0,0
2018-11-28,21704,25717,21704,23647,385959,0,9.1635,0,0
2018-11-29,23646,25156,23085,23733,126054,0,0.3637,0,0
2018-11-30,23732,23819,22783,23690,60258,0,-0.1812,0,0
2018-12-03,24078,24078,23430,23819,44683,0,0.5445,0,0
2018-12-04,24164,24423,23862,24035,52796,0,0.9068,0,0
2018-12-05,23430,24078,23301,23862,40258,0,-0.7198,0,0
2018-12-06,23862,23862,22610,22611,58006,0,-5.2426,0,0
2018-12-07,23042,23171,22567,23086,40441,0,2.1007,0,0
2018-12-10,22869,23171,22179,22956,34491,0,-0.5631,0,0
2018-12-11,22567,22826,22093,22266,31274,0,-3.0058,0,0
2018-12-12,21791,22999,21791,22870,53442,0,2.7127,0,0
2018-12-13,22740,23171,22438,22913,34989,0,0.188,0,0
2018-12-14,22050,22783,22050,22482,54119,0,-1.881,0,0
2018-12-17,22438,22481,21143,21575,58681,0,-4.0343,0,0
2018-12-18,20626,20798,19978,20410,181195,0,-5.3998,0,0
2018-12-19,20669,20755,20194,20626,100207,0,1.0583,0,0
2018-12-20,20669,21186,20367,20842,77844,0,1.0472,0,0
2018-12-21,20626,20928,19676,19677,153476,0,-5.5897,0,0
2018-12-24,19504,19676,18727,18814,145358,0,-4.3858,0,0
2018-12-26,18425,18943,18209,18555,78507,0,-1.3766,0,0
2018-12-27,19029,19202,18641,18986,50419,0,2.3228,0,0
2018-12-28,19029,19547,18900,19159,56180,0,0.9112,0,0
2019-01-02,19288,19590,18641,18986,61738,0,-0.903,0,0
2019-01-03,18900,19935,18900,19375,106998,0,2.0489,0,0
2019-01-04,19202,19460,18468,19159,126905,0,-1.1148,0,0
2019-01-07,19374,20108,19245,19720,125878,0,2.9281,0,0
2019-01-08,20108,20582,19719,20108,127535,0,1.9675,0,0
2019-01-09,20453,21273,20108,21144,193843,0,5.1522,0,0
2019-01-10,21014,21575,20539,20626,142988,0,-2.4499,0,0
2019-01-11,20626,20928,20582,20799,42069,0,0.8387,0,0
2019-01-14,20928,20928,20410,20453,42061,0,-1.6635,0,0
2019-01-15,20280,20755,20280,20540,73221,0,0.4254,0,0
